date_date,orders_id,products_id,turnover,qty
2021-04-01,825558,83783,4.85,2
2021-04-01,825558,90006,18.14,2
2021-04-01,825558,90788,2.63,1
2021-04-01,825558,90837,0.88,1
2021-04-01,825558,101357,1.87,1
2021-04-01,825558,103474,8.96,2
2021-04-01,825558,109968,10.87,2
2021-04-01,825558,110851,14.56,1
2021-04-01,825558,114480,4.49,1
2021-04-01,825558,116446,3.41,1
2021-04-01,825558,117689,12.12,1
2021-04-01,825558,119133,6.41,2
2021-04-01,825558,121600,10.08,1
2021-04-01,825558,121724,4.19,1
2021-04-01,825559,84597,5.13,1
2021-04-01,825560,101534,7.07,3
2021-04-01,825560,101535,7.07,3
2021-04-01,825560,101536,7.89,3
2021-04-01,825560,102450,12.29,1
2021-04-01,825560,110393,6.39,3
2021-04-01,825561,97832,17.61,1
2021-04-01,825562,14401,63.63,10
2021-04-01,825562,117644,3.48,1
2021-04-01,825562,117649,3.48,1
2021-04-01,825563,5070,2.04,1
2021-04-01,825563,83755,30.62,2
2021-04-01,825563,84660,2.72,1
2021-04-01,825563,102576,2.04,1
2021-04-01,825563,109177,2.04,1
2021-04-01,825563,111012,6.41,1
2021-04-01,825564,9479,8.87,4
2021-04-01,825564,29426,10.83,2
2021-04-01,825564,29437,10.28,2
2021-04-01,825564,44386,5.93,1
2021-04-01,825564,46913,7.44,1
2021-04-01,825564,46962,4.03,1
2021-04-01,825564,49975,6.59,4
2021-04-01,825564,77199,23.35,1
2021-04-01,825564,77774,32.68,2
2021-04-01,825564,88773,11.21,3
2021-04-01,825564,107211,2.03,1
2021-04-01,825564,108680,8.66,1
2021-04-01,825565,5031,2.04,1
2021-04-01,825565,5061,2.04,1
2021-04-01,825565,76567,151.77,6
2021-04-01,825565,103590,86.83,8
2021-04-01,825566,76603,2.59,1
2021-04-01,825566,77371,6.09,1
2021-04-01,825566,83655,5.59,1
2021-04-01,825566,87365,8.57,2
2021-04-01,825566,87372,4.81,1
2021-04-01,825566,87379,10.04,2
2021-04-01,825566,103835,1.84,1
2021-04-01,825566,114513,3.74,1
2021-04-01,825566,115602,3.72,1
2021-04-01,825566,115613,4.06,1
2021-04-01,825566,120039,4.96,1
2021-04-01,825566,120428,6.03,1
2021-04-01,825567,97832,17.61,1
2021-04-01,825568,4247,5.77,2
2021-04-01,825568,5905,3.09,1
2021-04-01,825568,9635,5.64,3
2021-04-01,825568,9639,6.63,3
2021-04-01,825568,9643,7.96,4
2021-04-01,825568,9646,3.98,2
2021-04-01,825568,45176,2.59,2
2021-04-01,825568,45192,2.59,2
2021-04-01,825568,73926,1.92,1
2021-04-01,825568,103592,43.42,4
2021-04-01,825568,108081,1.99,1
2021-04-01,825568,108082,1.84,1
2021-04-01,825568,108084,2.53,2
2021-04-01,825568,108087,1.24,1
2021-04-01,825568,108090,1.49,1
2021-04-01,825568,108091,2.53,2
2021-04-01,825568,108108,2.53,2
2021-04-01,825568,114255,142.45,6
2021-04-01,825568,119086,4.08,2
2021-04-01,825569,3628,6.27,1
2021-04-01,825569,6206,15.66,1
2021-04-01,825569,76364,1.06,1
2021-04-01,825569,76366,2.89,1
2021-04-01,825569,78516,2.88,1
2021-04-01,825569,90929,4.23,2
2021-04-01,825569,93096,5.3,1
2021-04-01,825569,118885,2.42,1
2021-04-01,825570,539,2.88,2
2021-04-01,825570,6522,10.74,3
2021-04-01,825570,7358,8.41,2
2021-04-01,825570,9479,6.65,3
2021-04-01,825570,20029,9.78,2
2021-04-01,825570,71325,21.74,1
2021-04-01,825570,79818,18.94,3
2021-04-01,825571,30295,12.15,1
2021-04-01,825571,44320,126.47,5
2021-04-01,825571,76473,1.55,1
2021-04-01,825571,87242,5.24,1
2021-04-01,825571,109308,8.17,1
2021-04-01,825571,112249,3.71,1
2021-04-01,825572,4247,2.89,1
2021-04-01,825572,9639,2.21,1
2021-04-01,825572,9641,2.21,1
2021-04-01,825572,9657,2.7,1
2021-04-01,825572,103589,86.83,8
2021-04-01,825572,109986,10.22,2
2021-04-01,825572,119120,5.13,1
2021-04-01,825572,122214,3.36,1
2021-04-01,825572,122216,2.94,1
2021-04-01,825572,122217,2.94,1
2021-04-01,825573,46955,8.9,1
2021-04-01,825573,46964,12.18,1
2021-04-01,825573,88215,5.49,2
2021-04-01,825573,88216,7.71,1
2021-04-01,825573,103592,43.42,4
2021-04-01,825573,109386,2.66,1
2021-04-01,825573,122030,16.14,1
2021-04-01,825574,5029,2.04,1
2021-04-01,825574,5036,2.04,1
2021-04-01,825574,5057,2.04,1
2021-04-01,825574,5466,2.5,1
2021-04-01,825574,5640,1.28,1
2021-04-01,825574,26098,1.62,1
2021-04-01,825574,77533,2.32,2
2021-04-01,825574,77864,2.3,2
2021-04-01,825574,81771,7.54,4
2021-04-01,825574,88216,7.71,1
2021-04-01,825574,102596,2.04,1
2021-04-01,825574,111090,2.75,1
2021-04-01,825574,112467,1.83,1
2021-04-01,825574,116906,5.07,1
2021-04-01,825575,26148,3.85,1
2021-04-01,825575,77622,9.11,3
2021-04-01,825575,84202,36.79,12
2021-04-01,825575,87580,36.9,9
2021-04-01,825576,5697,3.31,1
2021-04-01,825576,71191,3.62,1
2021-04-01,825577,5773,4.59,1
2021-04-01,825577,71876,7.74,1
2021-04-01,825577,87312,12.22,1
2021-04-01,825577,88216,15.41,2
2021-04-01,825577,102576,2.04,1
2021-04-01,825577,107925,15.46,1
2021-04-01,825577,109177,2.04,1
2021-04-01,825577,109310,37.62,6
2021-04-01,825577,119909,9.68,1
2021-04-01,825578,103590,86.83,8
2021-04-01,825579,5638,1.51,1
2021-04-01,825579,11998,5.61,2
2021-04-01,825579,26096,2.18,1
2021-04-01,825579,42241,3.12,1
2021-04-01,825579,44115,3.04,2
2021-04-01,825579,69115,3.12,1
2021-04-01,825579,69122,3.12,1
2021-04-01,825579,71162,6.83,2
2021-04-01,825579,71904,4.7,2
2021-04-01,825579,73572,1.83,1
2021-04-01,825579,77229,2.16,1
2021-04-01,825579,77931,2.33,2
2021-04-01,825579,84332,3.86,1
2021-04-01,825579,86478,1.79,1
2021-04-01,825579,87793,3.9,1
2021-04-01,825579,88469,3.87,1
2021-04-01,825579,100970,12.2,1
2021-04-01,825579,112464,1.68,1
2021-04-01,825579,121460,1.84,2
2021-04-01,825579,121979,3.12,1
2021-04-01,825580,5071,2.72,1
2021-04-01,825580,71718,6.74,1
2021-04-01,825580,77484,11.89,1
2021-04-01,825580,90844,17.63,2
2021-04-01,825580,102576,2.04,1
2021-04-01,825580,108431,16.78,1
2021-04-01,825580,109175,5.52,1
2021-04-01,825580,122735,2.72,1
2021-04-01,825581,79695,16.15,1
2021-04-01,825582,88915,43.95,2
2021-04-01,825583,79560,28.69,1
2021-04-01,825583,106758,22.05,4
2021-04-01,825583,122291,26.68,1
2021-04-01,825584,2792,7.68,1
2021-04-01,825584,7264,7.65,3
2021-04-01,825584,46989,6.09,1
2021-04-01,825584,72818,2.06,1
2021-04-01,825584,79365,3.68,1
2021-04-01,825584,87839,8.81,1
2021-04-01,825584,103656,1.05,1
2021-04-01,825584,109381,2.14,1
2021-04-01,825585,109365,14.53,1
2021-04-01,825585,120912,24.57,1
2021-04-01,825586,115771,199.0,8
2021-04-01,825587,30206,12.85,1
2021-04-01,825587,30670,5.58,1
2021-04-01,825587,30672,5.58,1
2021-04-01,825587,46988,6.01,1
2021-04-01,825587,66998,6.39,1
2021-04-01,825587,79818,6.38,1
2021-04-01,825587,85159,16.11,6
2021-04-01,825587,103592,43.42,4
2021-04-01,825588,5037,2.72,1
2021-04-01,825588,5060,2.72,1
2021-04-01,825588,9163,2.01,1
2021-04-01,825588,9494,5.8,1
2021-04-01,825588,23556,3.9,1
2021-04-01,825588,44715,5.61,1
2021-04-01,825588,71397,4.26,1
2021-04-01,825588,72067,5.97,1
2021-04-01,825588,72824,8.18,1
2021-04-01,825588,72843,4.92,1
2021-04-01,825588,76046,7.68,1
2021-04-01,825588,76824,4.25,2
2021-04-01,825588,77481,2.92,1
2021-04-01,825588,78511,4.39,1
2021-04-01,825588,80054,7.54,2
2021-04-01,825588,80307,8.45,1
2021-04-01,825588,81082,2.32,1
2021-04-01,825588,83353,3.58,1
2021-04-01,825588,84031,25.33,1
2021-04-01,825588,92926,3.33,1
2021-04-01,825588,98279,23.52,1
2021-04-01,825588,98351,12.16,2
2021-04-01,825588,100262,3.08,1
2021-04-01,825588,100647,8.28,2
2021-04-01,825588,102758,9.63,1
2021-04-01,825588,103001,5.96,2
2021-04-01,825588,103653,16.09,1
2021-04-01,825588,108944,4.78,1
2021-04-01,825588,111556,5.49,1
2021-04-01,825588,112082,1.42,1
2021-04-01,825588,112188,6.64,2
2021-04-01,825588,112450,2.78,1
2021-04-01,825588,114722,4.55,1
2021-04-01,825588,116402,3.81,1
2021-04-01,825588,120596,6.25,2
2021-04-01,825588,120953,6.74,1
2021-04-01,825590,8696,7.99,2
2021-04-01,825590,9601,3.03,1
2021-04-01,825590,14025,3.41,1
2021-04-01,825590,28533,7.37,1
2021-04-01,825590,28536,7.29,1
2021-04-01,825590,47294,2.51,1
2021-04-01,825590,47569,3.67,1
2021-04-01,825590,48697,4.06,1
2021-04-01,825590,48699,5.66,1
2021-04-01,825590,70193,6.86,1
2021-04-01,825590,78913,15.28,2
2021-04-01,825590,78916,13.03,1
2021-04-01,825590,78925,23.01,2
2021-04-01,825590,78940,7.87,2
2021-04-01,825590,79782,3.81,1
2021-04-01,825590,81235,6.32,1
2021-04-01,825590,88917,137.64,3
2021-04-01,825590,103095,5.7,1
2021-04-01,825590,107322,7.25,1
2021-04-01,825590,112450,2.78,1
2021-04-01,825590,116779,4.42,1
2021-04-01,825591,77823,21.34,1
2021-04-01,825592,41823,4.73,1
2021-04-01,825592,44764,2.55,1
2021-04-01,825592,79485,10.15,1
2021-04-01,825592,103592,43.42,4
2021-04-01,825592,113391,1.95,1
2021-04-01,825592,121975,6.02,1
2021-04-01,825593,13349,2.73,1
2021-04-01,825593,111580,34.27,10
2021-04-01,825593,115726,21.09,6
2021-04-01,825593,121068,10.77,1
2021-04-01,825595,5869,2.56,1
2021-04-01,825595,7358,4.25,1
2021-04-01,825595,79818,6.38,1
2021-04-01,825595,86815,13.8,2
2021-04-01,825595,88215,5.54,2
2021-04-01,825596,82462,5.62,1
2021-04-01,825596,82463,5.62,1
2021-04-01,825596,82464,5.62,1
2021-04-01,825596,110070,5.62,1
2021-04-01,825596,117561,12.21,1
2021-04-01,825597,90716,1.92,1
2021-04-01,825597,91491,4.73,1
2021-04-01,825597,113592,10.98,1
2021-04-01,825598,103589,86.83,8
2021-04-01,825599,5032,1.73,1
2021-04-01,825599,5047,1.73,1
2021-04-01,825599,5531,2.26,1
2021-04-01,825599,5801,1.63,2
2021-04-01,825599,24144,3.7,1
2021-04-01,825599,45846,2.63,1
2021-04-01,825599,46053,2.38,1
2021-04-01,825599,71402,3.94,1
2021-04-01,825599,72857,7.04,1
2021-04-01,825599,76207,0.81,1
2021-04-01,825599,76281,2.58,1
2021-04-01,825599,76466,3.21,1
2021-04-01,825599,77175,1.07,1
2021-04-01,825599,77182,0.96,1
2021-04-01,825599,77475,1.07,1
2021-04-01,825599,77927,0.98,1
2021-04-01,825599,87171,3.18,1
2021-04-01,825599,87288,1.23,1
2021-04-01,825599,90679,8.14,1
2021-04-01,825599,102662,2.31,1
2021-04-01,825599,110566,1.55,1
2021-04-01,825599,110568,1.68,1
2021-04-01,825599,110569,1.47,1
2021-04-01,825599,117211,7.8,1
2021-04-01,825599,121869,17.66,1
2021-04-01,825599,122733,2.31,1
2021-04-01,825599,122734,4.7,1
2021-04-01,825600,9526,14.96,1
2021-04-01,825600,12494,2.64,1
2021-04-01,825600,12500,2.93,1
2021-04-01,825600,18097,6.16,1
2021-04-01,825600,18100,9.18,1
2021-04-01,825600,18115,4.59,1
2021-04-01,825600,68868,4.35,1
2021-04-01,825600,71743,2.89,1
2021-04-01,825600,78318,8.88,1
2021-04-01,825600,79103,3.16,1
2021-04-01,825600,81497,1.81,1
2021-04-01,825600,81504,2.21,3
2021-04-01,825600,82989,3.39,4
2021-04-01,825600,83015,14.38,1
2021-04-01,825600,83042,4.15,1
2021-04-01,825600,86481,5.54,1
2021-04-01,825600,87273,8.87,3
2021-04-01,825600,87422,3.77,1
2021-04-01,825600,90183,13.62,1
2021-04-01,825600,90842,10.25,1
2021-04-01,825600,91241,10.25,1
2021-04-01,825600,92894,6.15,1
2021-04-01,825600,99476,3.32,1
2021-04-01,825600,107085,6.0,1
2021-04-01,825600,113960,2.13,1
2021-04-01,825600,122395,14.06,1
2021-04-01,825601,80199,16.6,10
2021-04-01,825601,83054,17.67,10
2021-04-01,825602,102750,11.8,1
2021-04-01,825602,104854,3.32,2
2021-04-01,825602,111720,17.78,1
2021-04-01,825603,17609,10.54,1
2021-04-01,825603,103590,43.42,4
2021-04-01,825603,110337,57.97,8
2021-04-01,825604,71420,3.67,1
2021-04-01,825604,86785,10.62,6
2021-04-01,825604,88216,15.41,2
2021-04-01,825605,10566,8.1,1
2021-04-01,825605,24058,4.51,1
2021-04-01,825605,24060,6.76,1
2021-04-01,825605,69296,4.05,2
2021-04-01,825605,87758,2.96,1
2021-04-01,825605,87800,3.2,1
2021-04-01,825605,111725,3.97,1
2021-04-01,825605,111729,3.97,1
2021-04-01,825605,115141,2.8,1
2021-04-01,825605,120186,11.98,1
2021-04-01,825605,121947,2.71,1
2021-04-01,825606,16760,13.92,3
2021-04-01,825607,103592,86.83,8
2021-04-01,825608,13349,2.25,1
2021-04-01,825608,18115,55.07,12
2021-04-01,825608,28897,1.98,1
2021-04-01,825608,76035,6.27,2
2021-04-01,825608,86523,1.59,1
2021-04-01,825608,86524,2.27,2
2021-04-01,825608,86808,6.35,1
2021-04-01,825608,92243,3.11,1
2021-04-01,825608,100446,4.35,2
2021-04-01,825608,104162,9.22,1
2021-04-01,825608,105174,2.34,1
2021-04-01,825608,110330,9.1,1
2021-04-01,825608,122240,2.42,1
2021-04-01,825608,122632,2.42,1
2021-04-01,825609,5869,5.08,2
2021-04-01,825609,7358,4.25,1
2021-04-01,825609,86495,12.78,1
2021-04-01,825609,86524,1.21,1
2021-04-01,825609,88215,2.77,1
2021-04-01,825609,99263,3.98,1
2021-04-01,825609,110704,9.37,2
2021-04-01,825609,118203,4.83,1
2021-04-01,825610,63633,34.91,1
2021-04-01,825610,76451,7.36,1
2021-04-01,825611,14689,5.8,1
2021-04-01,825611,14692,5.7,1
2021-04-01,825611,14715,6.25,1
2021-04-01,825611,19409,5.61,1
2021-04-01,825611,69116,3.12,1
2021-04-01,825611,79782,3.81,1
2021-04-01,825611,88916,20.14,1
2021-04-01,825612,17593,5.87,1
2021-04-01,825612,44706,5.34,2
2021-04-01,825612,69113,3.12,1
2021-04-01,825612,69116,3.12,1
2021-04-01,825612,71398,5.22,1
2021-04-01,825612,84396,7.02,2
2021-04-01,825612,93982,2.0,1
2021-04-01,825612,115025,10.81,3
2021-04-01,825613,72081,24.57,4
2021-04-01,825613,88319,8.55,2
2021-04-01,825614,103588,86.83,8
2021-04-01,825614,103589,86.83,8
2021-04-01,825616,108770,6.29,1
2021-04-01,825616,108976,45.62,2
2021-04-01,825617,7358,4.25,1
2021-04-01,825617,10061,5.3,1
2021-04-01,825617,45479,2.92,1
2021-04-01,825617,81124,8.66,1
2021-04-01,825617,81126,6.56,1
2021-04-01,825617,81463,8.47,1
2021-04-01,825617,92134,13.96,1
2021-04-01,825617,96238,10.21,1
2021-04-01,825617,101051,8.81,1
2021-04-01,825617,109212,5.69,1
2021-04-01,825617,109213,6.04,1
2021-04-01,825618,76363,2.44,1
2021-04-01,825618,76468,3.1,2
2021-04-01,825618,109311,18.56,2
2021-04-01,825619,8698,93.53,30
2021-04-01,825619,69321,13.0,5
2021-04-01,825620,97882,26.99,1
2021-04-01,825620,108707,71.25,2
2021-04-01,825620,108708,19.79,1
2021-04-01,825620,116079,36.34,1
2021-04-01,825622,48605,8.44,3
2021-04-01,825622,112248,4.36,1
2021-04-01,825623,68371,2.88,1
2021-04-01,825623,71420,3.67,1
2021-04-01,825623,73938,3.39,1
2021-04-01,825623,76363,2.44,1
2021-04-01,825623,88268,1.12,1
2021-04-01,825623,119246,12.07,1
2021-04-01,825623,121709,7.79,1
2021-04-01,825624,91977,12.08,1
2021-04-01,825624,92138,28.15,1
2021-04-01,825624,113178,8.0,1
2021-04-01,825624,113407,9.53,1
2021-04-01,825624,113411,6.76,1
2021-04-01,825624,121648,6.23,1
2021-04-01,825624,122608,7.69,1
2021-04-01,825625,7357,6.96,1
2021-04-01,825625,10309,3.38,1
2021-04-01,825625,11814,15.02,2
2021-04-01,825625,28590,6.52,1
2021-04-01,825625,29100,5.03,2
2021-04-01,825625,30624,12.54,1
2021-04-01,825625,88215,2.77,1
2021-04-01,825625,96067,19.16,3
2021-04-01,825625,96443,4.77,1
2021-04-01,825626,4377,5.21,2
2021-04-01,825626,4379,2.61,1
2021-04-01,825626,4381,2.61,1
2021-04-01,825626,4383,5.21,2
2021-04-01,825626,4385,5.21,2
2021-04-01,825626,4386,2.61,1
2021-04-01,825626,41029,2.9,1
2021-04-01,825626,41030,2.84,1
2021-04-01,825626,41994,3.14,1
2021-04-01,825626,46716,1.8,1
2021-04-01,825626,46925,3.14,1
2021-04-01,825626,70402,3.99,1
2021-04-01,825626,73635,1.8,1
2021-04-01,825626,84950,2.61,1
2021-04-01,825626,86119,3.14,1
2021-04-01,825626,99039,3.0,1
2021-04-01,825626,99040,3.5,1
2021-04-01,825626,111149,4.03,1
2021-04-01,825626,111150,3.76,1
2021-04-01,825626,111152,3.76,1
2021-04-01,825626,112095,3.47,1
2021-04-01,825626,120261,2.96,1
2021-04-01,825627,79107,19.76,6
2021-04-01,825627,86788,9.5,5
2021-04-01,825627,88268,8.97,8
2021-04-01,825628,949,1.82,1
2021-04-01,825628,5513,3.23,1
2021-04-01,825628,6044,6.95,1
2021-04-01,825628,6045,5.99,1
2021-04-01,825628,6158,4.49,1
2021-04-01,825628,9526,12.72,1
2021-04-01,825628,17075,5.77,1
2021-04-01,825628,24061,49.01,3
2021-04-01,825628,24076,6.07,1
2021-04-01,825628,71876,6.58,1
2021-04-01,825628,83223,5.33,3
2021-04-01,825628,112230,2.79,1
2021-04-01,825629,48178,12.29,1
2021-04-01,825629,73580,3.08,1
2021-04-01,825629,80220,2.99,1
2021-04-01,825629,87089,4.6,1
2021-04-01,825629,88965,5.12,1
2021-04-01,825629,100024,8.52,1
2021-04-01,825629,118425,2.59,1
2021-04-01,825630,6155,3.24,1
2021-04-01,825630,16546,3.34,2
2021-04-01,825630,48503,1.92,1
2021-04-01,825630,70589,7.36,1
2021-04-01,825630,79761,8.48,1
2021-04-01,825630,92212,14.86,1
2021-04-01,825630,109201,2.96,1
2021-04-01,825630,118891,2.69,1
2021-04-01,825631,5715,7.19,2
2021-04-01,825631,5740,4.14,1
2021-04-01,825631,5742,3.63,1
2021-04-01,825631,8871,8.09,1
2021-04-01,825631,19296,5.77,1
2021-04-01,825631,19297,5.84,1
2021-04-01,825631,42241,3.12,1
2021-04-01,825631,75054,3.92,1
2021-04-01,825631,76212,2.63,1
2021-04-01,825631,84164,2.5,1
2021-04-01,825631,90931,5.42,3
2021-04-01,825631,98337,4.37,1
2021-04-01,825631,103830,3.48,1
2021-04-01,825631,103831,3.77,1
2021-04-01,825631,110084,8.94,5
2021-04-01,825631,113093,3.65,2
2021-04-01,825631,115770,2.73,1
2021-04-01,825631,121475,0.87,1
2021-04-01,825632,17632,3.27,1
2021-04-01,825632,19341,2.97,1
2021-04-01,825632,46160,9.57,10
2021-04-01,825632,47508,22.62,6
2021-04-01,825632,70064,5.7,1
2021-04-01,825632,77532,1.27,1
2021-04-01,825632,78859,13.61,5
2021-04-01,825632,81178,3.11,1
2021-04-01,825632,81199,2.96,1
2021-04-01,825632,83605,8.81,2
2021-04-01,825632,85254,30.04,1
2021-04-01,825632,90837,1.76,2
2021-04-01,825632,100970,24.41,2
2021-04-01,825632,105328,2.24,2
2021-04-01,825632,105330,2.24,2
2021-04-01,825632,111775,4.8,1
2021-04-01,825632,112190,3.82,1
2021-04-01,825632,115129,6.93,2
2021-04-01,825632,118230,4.57,1
2021-04-01,825632,119284,4.23,1
2021-04-01,825633,18115,4.59,1
2021-04-01,825633,76363,2.44,1
2021-04-01,825633,77636,5.43,1
2021-04-01,825633,110226,57.46,2
2021-04-01,825633,115198,6.64,1
2021-04-01,825635,11001,4.28,1
2021-04-01,825635,26446,2.32,1
2021-04-01,825635,29485,5.62,1
2021-04-01,825635,79495,3.91,1
2021-04-01,825635,82463,5.62,1
2021-04-01,825635,103709,2.23,1
2021-04-01,825635,118791,5.11,1
2021-04-01,825635,118975,12.61,1
2021-04-01,825635,121068,10.77,1
2021-04-01,825636,30743,18.58,2
2021-04-01,825636,121054,10.13,1
2021-04-01,825636,122544,9.62,1
2021-04-01,825637,8697,5.15,2
2021-04-01,825637,8803,6.1,2
2021-04-01,825637,10655,5.78,2
2021-04-01,825637,49974,1.65,1
2021-04-01,825637,73310,6.05,2
2021-04-01,825637,88495,12.15,1
2021-04-01,825637,101301,49.12,3
2021-04-01,825637,101944,5.84,2
2021-04-01,825638,72857,33.12,4
2021-04-01,825638,76421,6.27,1
2021-04-01,825638,76590,26.98,1
2021-04-01,825638,90661,7.44,1
2021-04-01,825638,103589,10.96,1
2021-04-01,825638,108288,14.43,1
2021-04-01,825638,108380,12.1,1
2021-04-01,825638,110228,85.32,3
2021-04-01,825638,117216,31.91,2
2021-04-01,825638,121869,20.78,1
2021-04-01,825638,122071,19.14,2
2021-04-01,825638,122074,7.43,1
2021-04-01,825639,5624,1.69,1
2021-04-01,825639,44107,3.28,2
2021-04-01,825639,44266,21.32,3
2021-04-01,825639,45867,3.54,1
2021-04-01,825639,45952,4.84,1
2021-04-01,825639,46132,32.19,18
2021-04-01,825639,47050,5.82,2
2021-04-01,825639,63864,10.0,2
2021-04-01,825639,71402,4.64,1
2021-04-01,825639,71838,4.04,1
2021-04-01,825639,76046,7.68,1
2021-04-01,825639,76595,2.86,1
2021-04-01,825639,76664,4.18,1
2021-04-01,825639,79000,3.7,1
2021-04-01,825639,79956,7.52,2
2021-04-01,825639,90294,12.91,2
2021-04-01,825639,98322,5.45,1
2021-04-01,825639,102189,3.81,1
2021-04-01,825639,109308,8.17,1
2021-04-01,825639,112194,2.12,1
2021-04-01,825639,113882,30.9,2
2021-04-01,825639,116800,1.95,1
2021-04-01,825639,117187,3.24,1
2021-04-01,825639,117206,3.15,1
2021-04-01,825639,117529,2.31,1
2021-04-01,825639,120624,7.06,1
2021-04-01,825640,11085,6.48,1
2021-04-01,825640,46438,5.98,1
2021-04-01,825640,102990,3.44,1
2021-04-01,825642,8675,9.49,1
2021-04-01,825642,20584,12.01,1
2021-04-01,825642,43945,98.23,6
2021-04-01,825642,114272,10.15,1
2021-04-01,825642,117394,8.42,1
2021-04-01,825643,24061,19.41,1
2021-04-01,825643,72860,10.15,1
2021-04-01,825643,85159,8.06,3
2021-04-01,825643,101297,16.54,1
2021-04-01,825643,112230,3.28,1
2021-04-01,825643,112627,5.33,1
2021-04-01,825643,115754,4.18,4
2021-04-01,825643,115761,1.11,1
2021-04-01,825643,117785,1.76,1
2021-04-01,825643,117787,2.22,1
2021-04-01,825643,118243,16.54,1
2021-04-01,825643,120042,4.22,1
2021-04-01,825644,2791,2.98,1
2021-04-01,825644,19297,5.84,1
2021-04-01,825644,48602,5.87,1
2021-04-01,825644,49974,3.3,2
2021-04-01,825644,49975,3.3,2
2021-04-01,825644,71898,10.84,4
2021-04-01,825644,71904,9.4,4
2021-04-01,825644,71913,5.41,2
2021-04-01,825644,77224,14.36,6
2021-04-01,825644,93896,3.36,1
2021-04-01,825644,100038,11.39,1
2021-04-01,825644,103647,1.25,1
2021-04-01,825644,106758,5.57,1
2021-04-01,825644,111177,10.19,1
2021-04-01,825644,111181,12.91,1
2021-04-01,825644,111190,12.78,1
2021-04-01,825644,118156,2.37,1
2021-04-01,825644,122145,2.93,1
2021-04-01,825645,91365,9.18,1
2021-04-01,825645,103589,86.83,8
2021-04-01,825646,1296,8.66,1
2021-04-01,825646,7361,5.66,1
2021-04-01,825646,41115,7.22,1
2021-04-01,825646,72675,7.09,1
2021-04-01,825646,79103,3.16,1
2021-04-01,825646,79104,3.4,1
2021-04-01,825646,86622,6.33,1
2021-04-01,825646,108840,3.96,1
2021-04-01,825646,116845,70.69,6
2021-04-01,825647,110861,51.42,2
2021-04-01,825648,5635,1.83,1
2021-04-01,825648,9482,2.9,1
2021-04-01,825648,9509,2.22,1
2021-04-01,825648,12494,2.64,1
2021-04-01,825648,17609,21.07,2
2021-04-01,825648,26275,5.49,2
2021-04-01,825648,29444,6.64,1
2021-04-01,825648,44110,1.84,1
2021-04-01,825648,48498,4.06,2
2021-04-01,825648,77502,19.68,4
2021-04-01,825648,77622,6.07,2
2021-04-01,825648,80412,3.19,3
2021-04-01,825648,88469,7.74,2
2021-04-01,825648,90837,0.88,1
2021-04-01,825648,90930,4.96,1
2021-04-01,825648,112115,11.72,1
2021-04-01,825648,112246,1.73,1
2021-04-01,825648,113449,15.28,1